id_entrance;meetcode;name_ru;name_en;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle;escalator;time
20123;5;ул. Чертановская, трамвайная остановка;ul. Chertanovskaja, tramway stop;148;both;55.6404382;37.60555173;740;31;28;0;0;0;1000;20;1;191
20124;4;"ул. Чертановская, ТЦ ""Каспий""";"ul. Chertanovskaja, shopping mall ""Kaspij""";148;both;55.6406907;37.60508556;740;33;0;0;0;360;880;20;1;193
20125;9;"ТЦ ""Штаер""";"shopping mall ""Shtaer""";148;in;55.6398992;37.60801711;740;4;0;0;0;0;1000;17;1;164
20126;2;Балаклавский пр-т, ул. Старобалаклавская;Balaklavskij prospekt, ul. Starobalaklavskaja;148;both;55.64168269;37.6048289;740;48;30;0;0;410;960;21;1;208
20127;1;"Балаклавский пр-т, ТЦ ""Нептун""";"Balaklavskij prospekt, shopping mall ""Neptun""";148;both;55.64112079;37.60452229;740;4;1;0;0;0;1000;20;1;164
20128;3;Симферопольский б-р, Черноморский б-р;Simferopol'skij boulevard, Chernomorskij boulevard;148;both;55.64186166;37.60517158;740;51;0;0;0;410;710;21;1;211
20140;11;"Страстной бульвар, к/т ""Пушкинский""";"Strastnoj boulevard, cinema ""Pushkinskij""";119;both;55.76588454;37.60777165;720;62;62;0;0;0;0;0;2;322
20141;11;"Страстной бульвар, к/т ""Пушкинский""";"Strastnoj boulevard, cinema ""Pushkinskij""";139;both;55.76588454;37.60777165;720;62;62;0;0;0;0;0;3;422
20150;12;Страстной бульвар, Малый и Большой Путинковский пер.;Strastnoj boulevard, Malyj and Bol'shoj Putinkovskij per.;119;both;55.76608564;37.60822663;720;54;31;0;0;310;730;20;2;314
20151;12;Страстной бульвар, Малый и Большой Путинковский пер.;Strastnoj boulevard, Malyj and Bol'shoj Putinkovskij per.;139;both;55.76608564;37.60822663;720;54;31;0;0;310;730;20;3;414
