id_entrance;meetcode;name_ru;name_en;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle;escalator;time
130190;9;"ул. Гоголя, ул. Мичурина, Центральный рынок, Магазин ""1000 мелочей"" (официально - вход #2)";"ul. Gogolja, ul. Michurina, Central market, ""1000 melochej"" shop (officially #2)";10;both;55.0420315;82.9207577;710;46;0;0;0;370;820;25;1;206
130200;1;ул. Вокзальная магистраль, ул. Советская, ул. Орджоникидзе;ul. Vokzal'naja magistral', ul. Sovetskaja, ul. Ordzhonikidze;4;both;55.0306817;82.9188173;720;32;0;0;0;360;930;21;1;192
130210;5;ул. Ленина, ГУ Банка России;ul. Lenina, Bank of Russia;4;both;55.0304811;82.9191433;720;34;2;0;0;370;930;21;1;194
130220;2;Красный пр-т, ул. Орджоникидзе, Театр Оперы и Балета;Krasnyj prospekt, ul. Ordzhonikidze, Opera and Ballet Theatre;4;both;55.0308845;82.9208473;720;34;1;0;0;360;900;22;1;194
130230;3;Первомайский сквер;Pervomajskij public garden;4;both;55.0292655;82.9203146;720;31;0;0;0;370;990;22;1;191
130240;4;ул. Депутатская, Мэрия Новосибирска, Филармония, Театр Оперы и Балета;ul. Deputatskaja, Mjerija Novosibirska, Philharmonic, Opera and Ballet Theatre;4;both;55.0293651;82.9213018;720;36;1;0;0;360;960;19;1;196
130250;1;"ул. Шевченко, ""Спортмастер""";"ul. Shevchenko, ""Sportmaster"" sport shop";5;both;55.0193333;82.937624;720;52;26;0;0;380;990;19;0;112
130260;2;ул. Шевченко, ул. Московская, Законодательное Собрание Новосибирской Области;ul. Shevchenko, ul. Moskovskaja, Legislative Assembly for Novosibirskaja Oblast;5;both;55.0196316;82.9380097;720;53;26;0;0;380;990;19;0;113
130270;3;ул. Маковского, ул. Нижегородская, Администрация Октябрьского района, СибАГС;ul. Makovskogo, ul. Nizhegorodskaja, Oktjabrskij District Administration, SibAGS;5;both;55.0183924;82.9398799;720;32;0;0;0;370;990;23;1;192
130280;4;"ул. Московская, ул. Сакко и Ванцетти, магазин ""Бахетле""";"ul. Moskovskaja, ul. Sakko i Vancetti, ""Bahetle"" shop";5;both;55.0186946;82.9402747;720;31;0;0;0;370;990;23;1;191
130290;1;ул. Зыряновская, ул. Восход, ж/д станция;ul. Zyrjanovskaja, ul. Voskhod, railway station;6;out;55.0094323;82.9391109;720;0;0;0;0;0;0;0;1;160
130291;1;ул. Зыряновская, ул. Восход, ж/д станция;ul. Zyrjanovskaja, ul. Voskhod, railway station;6;in;55.0094323;82.9391109;720;38;38;0;0;0;0;0;0;98
130300;3;ул. Большевистская;ul. Bolshevistskaja;6;out;55.0082624;82.9370836;720;41;41;0;0;0;0;0;0;101
130301;3;ул. Большевистская;ul. Bolshevistskaja;6;in;55.0082624;82.9370836;720;0;0;0;0;0;0;0;1;160
130310;2;"пр-т Карла Маркса, парк ""Горский""";"prospekt Karla Marksa, ""Gorskij"" park";7;both;54.9899441;82.9081227;720;58;27;0;0;350;970;26;0;118
130320;5;пр-т Карла Маркса, ул. Геодезическая;prospekt Karla Marksa, ul. Geodezicheskaja;7;both;54.9896617;82.9076434;720;62;27;0;0;370;1010;26;0;122
130330;1;"пр-т Карла Маркса, к/т ""Аврора""";"prospekt Karla Marksa, ""Avrora"" cinema";7;both;54.9898723;82.9071645;720;64;28;0;0;370;990;24;0;124
130340;3;Общежитие НГТУ, Дворец спорта НГТУ;NSTU dormitory, NSTU Sport Palace;7;both;54.9887443;82.9052012;720;78;44;0;0;370;620;22;0;138
130350;4;ул. Геодезическая, НГТУ;ul. Geodezicheskaja, Novosibirsk State Technical University;7;both;54.9883538;82.9056091;720;78;44;0;0;370;990;22;0;138
130370;3;"ТЦ ""Версаль"", пл. Маркса";"""Versal'"" shopping mall, Marksa square";8;both;54.9832451;82.8915224;720;69;28;0;0;370;1000;27;0;129
130380;4;"ул. Покрышкина, ТК ""Гранит""";"ul. Pokryshkina, ""Granit"" shopping mall";8;both;54.9825957;82.8916121;720;73;29;0;0;390;620;26;0;133
130390;1;ул. Ватутина;ul. Vatutina;8;both;54.9835632;82.8946713;720;70;27;0;0;390;630;25;0;130
130400;2;"пл. Маркса, Памятник ""Маршал Покрышкин"" ";"pl. Marksa, ""Marshal Pokryshkin"" monument";8;both;54.9827708;82.8948614;720;70;28;0;0;370;990;28;0;130
130410;6;"ГУМ ""Россия"", МФК ""Сан Сити"", ТЦ Мега, ИКЕА";"""Rossija"" shopping mall, ""Sun City"" multifunctional complex, Mega shopping mall, IKEA";8;both;54.9825561;82.89667;720;73;27;0;0;370;990;28;0;133
130420;8;ул. Ватутина, ул. Блюхера;ul. Vatutina, ul. Bljuhera;8;both;54.9834699;82.8964843;720;100;53;0;0;370;980;27;0;160
130430;9;ул. Ватутина, ул. Новогодняя;ul. Vatutina, ul. Novogodnjaja;8;both;54.983312;82.8967666;720;96;49;0;0;370;980;27;0;156
130440;5;пр-т Карла Маркса (нечетная сторона);prospekt Karla Marksa (odd side);8;both;54.9836334;82.8967511;720;98;27;0;0;370;570;27;0;158
130450;7;"пр-т Карла Маркса (четная сторона), ""Башня""";"prospekt Karla Marksa (even side), ""Bashnya"" housing estate ";8;both;54.9834672;82.8970416;720;95;26;0;0;370;530;27;0;155
130460;3;"ж/д вокзал ""Новосибирск-Главный""";"""Novosibirsk-Glavnyj"" railway station";9;both;55.0350652;82.8979963;720;64;28;0;0;350;970;23;0;124
130480;5;кассы пригородного сообщения, ул. Дмитрия Шамшурина, ул. Туннельный спуск;ul. Dmitrija Shamshurina, ul. Tunnelnyj spusk, suburban trains ticket office;9;both;55.0345862;82.8985638;720;64;28;0;0;380;630;26;0;124
130490;4;ул. Ленина, ул. Вокзальная Магистраль, Администрация Железнодорожного района;ul. Lenina, ul. Vokzalnaja Magistral, Zheleznodorozhnij District Administration;9;both;55.03468;82.8988998;720;64;27;0;0;380;630;26;0;124
130510;2;"ул. Ленина, гостиница ""Новосибирск"", ул. Челюскинцев";"ul. Lenina, ""Novosibirsk"" hotel, ul. Cheljuskincev";9;both;55.0360866;82.8997503;720;27;0;0;0;370;590;28;1;187
130520;3;ул. Ольги Жилиной;ul. Olgi Zhilinoj;11;both;55.0438545;82.9337971;720;66;28;0;0;370;830;27;0;126
130530;4;ул. Крылова, Сиб-военторг;ul. Krylova, Sib-voentorg;11;both;55.0433641;82.9337756;710;64;28;0;0;370;820;25;0;124
130540;1;ул. Ипподромская, ул. Гоголя (нечетная сторона);ul. Ippodromskaja, ul. Gogolja (odd side);11;both;55.0441593;82.9370143;710;64;28;0;0;370;870;24;0;124
130550;2;"ТЦ ""Маршал"", ул. Гоголя (четная сторона), ул. Ипподромская";"""Marshal"" shopping mall, ul. Gogolja (even side), ul. Ippodromskaja";11;both;55.0436762;82.9373207;710;62;28;0;0;370;950;24;0;122
130560;3;пр-т Дзержинского, ул. Гоголя;prospekt Dzerzhinskogo, ul. Gogolja;12;both;55.0439772;82.9522743;720;68;28;0;0;380;860;26;0;128
130570;5;"ПКиО ""Березовая роща"", магазин ""Практик"", ДК ""Строитель""";"""Berezovaja roshha"" park, ""Praktik"" shop, ""Stroitel'"" community center";12;both;55.0440015;82.9510153;710;63;27;0;0;380;860;25;0;123
130580;4;"пр-т Дзержинского, ул. Селезнева, ЖК ""Солнечный""";"prospekt Dzerzhinskogo, ul. Selezneva, ""Solnechnyj"" building";12;both;55.0434437;82.9515633;710;69;27;0;0;380;850;26;0;129
130590;1;ул. Кошурникова, ул. Красина;ul. Koshurnikova, ul. Krasina;12;both;55.043321;82.9543172;720;75;35;0;0;370;840;25;0;135
130600;2;"ул. Кошурникова, ТЦ ""Сибирский Молл"", ул. Фрунзе";"ul. Koshurnikova, ""Sibirskij Mall"" shopping mall, ul. Frunze";12;both;55.0428941;82.9541038;720;75;35;0;0;360;830;26;0;135
130610;5;ул. Адриена Лежена;ul. Adriena Lezhena;13;both;55.0385652;82.9752963;720;65;29;0;0;370;1010;23;0;125
130620;6;ул. Федосеева;ul. Fedoseeva;13;both;55.0380932;82.9750969;710;74;29;0;0;370;1010;23;0;134
130630;3;"ТЦ ""Золотая Нива""";"""Zolotaja Niva"" shopping mall";13;both;55.037757;82.9773721;720;35;0;0;0;380;860;23;1;195
130640;1;Сад Мичуринцев, Трамвайное депо №5;Michurincev garden, Tram depot №5;13;both;55.0375317;82.9778727;720;44;0;0;0;380;860;23;1;204
130650;4;ул. Кошурникова;ul. Koshurnikova;13;both;55.0374242;82.9767303;720;36;0;0;0;370;860;22;1;196
130660;2;"ул. Бориса Богаткова, ТЦ ""Golden Field""";"ul. Borisa Bogatkova, ""Golden Field"" shopping mall";13;both;55.0368139;82.9772592;710;50;1;0;0;380;860;23;1;210
