date,id_station,id_line,cell_cid,cell_lac,cell_hash,cell_name,cell_signal,cell_neighbors_count,cell_neighbors_data,geo_location,who,
1383058747518,164,9,41831,770,-1,25001,23,0,[],unknown,DB,
1383058753586,164,9,41831,770,-1,25001,23,0,[],unknown,DB,
1383110617433,164,9,41831,770,-1,25001,5,0,[],unknown,DB,
1383110623874,164,9,41831,770,-1,25001,5,0,[],unknown,DB,
1383110675069,164,9,41831,770,-1,25001,5,0,[],unknown,DB,
1383148550800,164,9,41831,770,-1,25001,20,0,[],unknown,DB,
1383148562108,164,9,41831,770,-1,25001,13,0,[],unknown,DB,
1383024331647,165,3,452,660,-1,25001,,,,unknown,MD,
1383024336455,165,3,452,660,-1,25001,,,,unknown,MD,
1383292572094,165,3,452,660,-1,25001,15,0,[],unknown,MD,
1383292576232,165,3,452,660,-1,25001,15,0,[],unknown,MD,
1382969512410,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969519632,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969526786,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969536944,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969547979,191,12,4035,26631,-1,25001,,,,unknown,DB,
1382969562552,191,12,4035,26631,-1,25001,,,,unknown,DB,
1382969578692,191,12,4035,26631,-1,25001,,,,unknown,DB,
1382969694514,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969702708,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969709746,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969714126,191,12,41831,770,-1,25001,,,,unknown,DB,
1382969902194,191,12,13936,655,-1,25001,,,,unknown,DB,
1383025050643,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025058937,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025069291,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025077671,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025087157,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025095330,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383025105992,191,12,4035,26631,-1,25001,22,0,[],unknown,DB,
1383025050643,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025058937,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025069291,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025077671,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025087157,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025095330,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383025105992,191,12,4035,26631,-1,25001,22,0,[],unknown,DB,
1383058879117,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,В NetInfo II показывает cellname 25099
1383058886003,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,В NetInfo II показывает cellname 25099
1383058911128,191,12,4035,26631,-1,25001,22,0,[],unknown,DB,В NetInfo II показывает cellname 25099
1383058934902,191,12,41831,770,-1,25001,21,0,[],unknown,DB,
1383059034003,191,12,4035,26631,-1,25001,24,0,[],unknown,DB,В NetInfo II показывает cellname 25099
1383059050190,191,12,41831,770,-1,25001,16,0,[],unknown,DB,
1383059060087,191,12,41831,770,-1,25001,16,0,[],unknown,DB,
1383025050643,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025058937,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025069291,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025077671,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025087157,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025095330,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383025105992,191,12,4035,26631,-1,25001,22,0,[],unknown,DB,
1383058879117,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383058886003,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383058911128,191,12,4035,26631,-1,25001,22,0,[],unknown,DB,
1383058934902,191,12,41831,770,-1,25001,21,0,[],unknown,DB,
1383059034003,191,12,4035,26631,-1,25001,24,0,[],unknown,DB,
1383059050190,191,12,41831,770,-1,25001,16,0,[],unknown,DB,
1383059060087,191,12,41831,770,-1,25001,16,0,[],unknown,DB,
1383110296330,191,12,663781,655,-1,25001,1,0,[],unknown,DB,
1383110430837,191,12,4035,26631,-1,25001,26,0,[],unknown,DB,
1383110439012,191,12,4035,26631,-1,25001,29,0,[],unknown,DB,
1383025050643,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025058937,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025069291,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025077671,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025087157,191,12,41831,770,-1,25001,23,0,[],unknown,DB,
1383025095330,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383025105992,191,12,4035,26631,-1,25001,22,0,[],unknown,DB,
1383058879117,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383058886003,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383058911128,191,12,4035,26631,-1,25001,22,0,[],unknown,DB,
1383058934902,191,12,41831,770,-1,25001,21,0,[],unknown,DB,
1383059034003,191,12,4035,26631,-1,25001,24,0,[],unknown,DB,
1383059050190,191,12,41831,770,-1,25001,16,0,[],unknown,DB,
1383059060087,191,12,41831,770,-1,25001,16,0,[],unknown,DB,
1383110296330,191,12,663781,655,-1,25001,1,0,[],unknown,DB,
1383110430837,191,12,4035,26631,-1,25001,26,0,[],unknown,DB,
1383110439012,191,12,4035,26631,-1,25001,29,0,[],unknown,DB,
1383148682041,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383148694883,191,12,4035,26631,-1,25001,23,0,[],unknown,DB,
1383148716260,191,12,4035,26631,-1,25001,27,0,[],unknown,DB,
1383148735918,191,12,4035,26631,-1,25001,27,0,[],unknown,DB,
1383148794021,191,12,4035,26631,-1,25001,28,0,[],unknown,DB,
1382969910184,192,12,13936,655,-1,25001,,,,unknown,DB,
1382969925369,192,12,4875,655,-1,25001,,,,unknown,DB,
1382969937047,192,12,660238,655,-1,25001,,,,unknown,DB,
1382969953651,192,12,660238,655,-1,25001,,,,unknown,DB,
1382969971177,192,12,660238,655,-1,25001,,,,unknown,DB,
1382970018496,192,12,710188,655,-1,25001,,,,unknown,DB,
1383024682866,192,12,660238,655,-1,25001,16,0,[],unknown,DB,
1383024689928,192,12,660238,655,-1,25001,17,0,[],unknown,DB,
1383024694546,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024704906,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024709918,192,12,660238,655,-1,25001,22,0,[],unknown,DB,
1383024737103,192,12,660238,655,-1,25001,26,0,[],unknown,DB,
1383024682866,192,12,660238,655,-1,25001,16,0,[],unknown,DB,
1383024689928,192,12,660238,655,-1,25001,17,0,[],unknown,DB,
1383024694546,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024704906,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024709918,192,12,660238,655,-1,25001,22,0,[],unknown,DB,
1383024737103,192,12,660238,655,-1,25001,26,0,[],unknown,DB,
1383059253825,192,12,660238,655,-1,25001,27,0,[],unknown,DB,
1383059262574,192,12,660238,655,-1,25001,29,0,[],unknown,DB,
1383059282547,192,12,660238,655,-1,25001,30,0,[],unknown,DB,
1383024682866,192,12,660238,655,-1,25001,16,0,[],unknown,DB,
1383024689928,192,12,660238,655,-1,25001,17,0,[],unknown,DB,
1383024694546,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024704906,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024709918,192,12,660238,655,-1,25001,22,0,[],unknown,DB,
1383024737103,192,12,660238,655,-1,25001,26,0,[],unknown,DB,
1383059253825,192,12,660238,655,-1,25001,27,0,[],unknown,DB,
1383059262574,192,12,660238,655,-1,25001,29,0,[],unknown,DB,
1383059282547,192,12,660238,655,-1,25001,30,0,[],unknown,DB,
1383110088010,192,12,666854,655,-1,25001,16,0,[],unknown,DB,
1383110127700,192,12,666854,655,-1,25001,24,0,[],unknown,DB,
1383024682866,192,12,660238,655,-1,25001,16,0,[],unknown,DB,
1383024689928,192,12,660238,655,-1,25001,17,0,[],unknown,DB,
1383024694546,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024704906,192,12,660238,655,-1,25001,20,0,[],unknown,DB,
1383024709918,192,12,660238,655,-1,25001,22,0,[],unknown,DB,
1383024737103,192,12,660238,655,-1,25001,26,0,[],unknown,DB,
1383059253825,192,12,660238,655,-1,25001,27,0,[],unknown,DB,
1383059262574,192,12,660238,655,-1,25001,29,0,[],unknown,DB,
1383059282547,192,12,660238,655,-1,25001,30,0,[],unknown,DB,
1383110088010,192,12,666854,655,-1,25001,16,0,[],unknown,DB,
1383110127700,192,12,666854,655,-1,25001,24,0,[],unknown,DB,
1383149036327,192,12,666854,655,-1,25001,21,0,[],unknown,DB,
1383149044298,192,12,666854,655,-1,25001,28,0,[],unknown,DB,
1382970024510,193,12,710188,655,-1,25001,,,,unknown,DB,
1382970038689,193,12,710188,655,-1,25001,,,,unknown,DB,
1382970047170,193,12,710188,655,-1,25001,,,,unknown,DB,
1382970062470,193,12,710188,655,-1,25001,,,,unknown,DB,
1383024588359,193,12,658107,655,-1,25001,14,0,[],unknown,DB,
1383024600266,193,12,657937,655,-1,25001,9,0,[],unknown,DB,
1383024608948,193,12,657937,655,-1,25001,10,0,[],unknown,DB,
1383024616442,193,12,657937,655,-1,25001,11,0,[],unknown,DB,
1383024626686,193,12,710188,655,-1,25001,11,0,[],unknown,DB,
1383024633470,193,12,710188,655,-1,25001,13,0,[],unknown,DB,
1383024588359,193,12,658107,655,-1,25001,14,0,[],unknown,DB,
1383024600266,193,12,657937,655,-1,25001,9,0,[],unknown,DB,
1383024608948,193,12,657937,655,-1,25001,10,0,[],unknown,DB,
1383024616442,193,12,657937,655,-1,25001,11,0,[],unknown,DB,
1383024626686,193,12,710188,655,-1,25001,11,0,[],unknown,DB,
1383024633470,193,12,710188,655,-1,25001,13,0,[],unknown,DB,
1383059351465,193,12,710188,655,-1,25001,20,0,[],unknown,DB,
1383059363872,193,12,710188,655,-1,25001,15,0,[],unknown,DB,
1383059367765,193,12,710188,655,-1,25001,15,0,[],unknown,DB,
1383024588359,193,12,658107,655,-1,25001,14,0,[],unknown,DB,
1383024600266,193,12,657937,655,-1,25001,9,0,[],unknown,DB,
1383024608948,193,12,657937,655,-1,25001,10,0,[],unknown,DB,
1383024616442,193,12,657937,655,-1,25001,11,0,[],unknown,DB,
1383024626686,193,12,710188,655,-1,25001,11,0,[],unknown,DB,
1383024633470,193,12,710188,655,-1,25001,13,0,[],unknown,DB,
1383059351465,193,12,710188,655,-1,25001,20,0,[],unknown,DB,
1383059363872,193,12,710188,655,-1,25001,15,0,[],unknown,DB,
1383059367765,193,12,710188,655,-1,25001,15,0,[],unknown,DB,
1383109977475,193,12,658107,655,-1,25001,16,0,[],unknown,DB,
1383109990018,193,12,655767,655,-1,25001,12,0,[],unknown,DB,
1383110006346,193,12,689049,655,-1,25001,9,0,[],unknown,DB,
1383024588359,193,12,658107,655,-1,25001,14,0,[],unknown,DB,
1383024600266,193,12,657937,655,-1,25001,9,0,[],unknown,DB,
1383024608948,193,12,657937,655,-1,25001,10,0,[],unknown,DB,
1383024616442,193,12,657937,655,-1,25001,11,0,[],unknown,DB,
1383024626686,193,12,710188,655,-1,25001,11,0,[],unknown,DB,
1383024633470,193,12,710188,655,-1,25001,13,0,[],unknown,DB,
1383059351465,193,12,710188,655,-1,25001,20,0,[],unknown,DB,
1383059363872,193,12,710188,655,-1,25001,15,0,[],unknown,DB,
1383059367765,193,12,710188,655,-1,25001,15,0,[],unknown,DB,
1383109977475,193,12,658107,655,-1,25001,16,0,[],unknown,DB,
1383109990018,193,12,655767,655,-1,25001,12,0,[],unknown,DB,
1383110006346,193,12,689049,655,-1,25001,9,0,[],unknown,DB,
1383149150823,193,12,689049,655,-1,25001,22,0,[],unknown,DB,
1383149162123,193,12,689049,655,-1,25001,16,0,[],unknown,DB,
1382970124376,194,12,658107,655,-1,25001,,,,unknown,DB,
1382970137413,194,12,658107,655,-1,25001,,,,unknown,DB,
1382970159129,194,12,658109,655,-1,25001,,,,unknown,DB,
1383024478778,194,12,658109,655,-1,25001,9,0,[],unknown,DB,
1383024500700,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024522662,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024548039,194,12,658107,655,-1,25001,19,0,[],unknown,DB,
1383024478778,194,12,658109,655,-1,25001,9,0,[],unknown,DB,
1383024500700,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024522662,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024548039,194,12,658107,655,-1,25001,19,0,[],unknown,DB,
1383059450808,194,12,655767,655,-1,25001,26,0,[],unknown,DB,
1383059457990,194,12,655767,655,-1,25001,23,0,[],unknown,DB,
1383059462549,194,12,655767,655,-1,25001,20,0,[],unknown,DB,
1383024478778,194,12,658109,655,-1,25001,9,0,[],unknown,DB,
1383024500700,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024522662,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024548039,194,12,658107,655,-1,25001,19,0,[],unknown,DB,
1383059450808,194,12,655767,655,-1,25001,26,0,[],unknown,DB,
1383059457990,194,12,655767,655,-1,25001,23,0,[],unknown,DB,
1383059462549,194,12,655767,655,-1,25001,20,0,[],unknown,DB,
1383109884424,194,12,655769,655,-1,25001,14,0,[],unknown,DB,
1383109904412,194,12,655769,655,-1,25001,18,0,[],unknown,DB,
1383109927669,194,12,655769,655,-1,25001,19,0,[],unknown,DB,
1383024478778,194,12,658109,655,-1,25001,9,0,[],unknown,DB,
1383024500700,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024522662,194,12,658109,655,-1,25001,17,0,[],unknown,DB,
1383024548039,194,12,658107,655,-1,25001,19,0,[],unknown,DB,
1383059450808,194,12,655767,655,-1,25001,26,0,[],unknown,DB,
1383059457990,194,12,655767,655,-1,25001,23,0,[],unknown,DB,
1383059462549,194,12,655767,655,-1,25001,20,0,[],unknown,DB,
1383109884424,194,12,655769,655,-1,25001,14,0,[],unknown,DB,
1383109904412,194,12,655769,655,-1,25001,18,0,[],unknown,DB,
1383109927669,194,12,655769,655,-1,25001,19,0,[],unknown,DB,
1383149257975,194,12,658107,655,-1,25001,24,0,[],unknown,DB,
1383149271448,194,12,658109,655,-1,25001,19,0,[],unknown,DB,
1382970251358,195,12,671017,655,-1,25001,,,,unknown,DB,
1382970265475,195,12,671017,655,-1,25001,,,,unknown,DB,
1382970278149,195,12,671017,655,-1,25001,,,,unknown,DB,
1382970285262,195,12,671017,655,-1,25001,,,,unknown,DB,
1383024379607,195,12,671017,655,-1,25001,17,0,[],unknown,DB,
1383024407107,195,12,671019,655,-1,25001,15,0,[],unknown,DB,
1383024424490,195,12,671017,655,-1,25001,14,0,[],unknown,DB,
1383024433204,195,12,671017,655,-1,25001,15,0,[],unknown,DB,
1383024379607,195,12,671017,655,-1,25001,17,0,[],unknown,DB,
1383024407107,195,12,671019,655,-1,25001,15,0,[],unknown,DB,
1383024424490,195,12,671017,655,-1,25001,14,0,[],unknown,DB,
1383024433204,195,12,671017,655,-1,25001,15,0,[],unknown,DB,
1383059558163,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383059572676,195,12,655593,655,-1,25001,18,0,[],unknown,DB,
1383059584206,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383024379607,195,12,671017,655,-1,25001,17,0,[],unknown,DB,
1383024407107,195,12,671019,655,-1,25001,15,0,[],unknown,DB,
1383024424490,195,12,671017,655,-1,25001,14,0,[],unknown,DB,
1383024433204,195,12,671017,655,-1,25001,15,0,[],unknown,DB,
1383059558163,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383059572676,195,12,655593,655,-1,25001,18,0,[],unknown,DB,
1383059584206,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383109755672,195,12,671019,655,-1,25001,10,0,[],unknown,DB,
1383109804955,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383024379607,195,12,671017,655,-1,25001,17,0,[],unknown,DB,
1383024407107,195,12,671019,655,-1,25001,15,0,[],unknown,DB,
1383024424490,195,12,671017,655,-1,25001,14,0,[],unknown,DB,
1383024433204,195,12,671017,655,-1,25001,15,0,[],unknown,DB,
1383059558163,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383059572676,195,12,655593,655,-1,25001,18,0,[],unknown,DB,
1383059584206,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383109755672,195,12,671019,655,-1,25001,10,0,[],unknown,DB,
1383109804955,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383149379498,195,12,655593,655,-1,25001,18,0,[],unknown,DB,
1383149385632,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383149391511,195,12,655593,655,-1,25001,17,0,[],unknown,DB,
1383023953908,210,3,42601,821,-1,25001,,,,unknown,MD,
1383023964570,210,3,513420,821,-1,25001,,,,unknown,MD,
1383023991614,210,3,513420,821,-1,25001,,,,unknown,MD,
1383023996646,210,3,513420,821,-1,25001,,,,unknown,MD,
1383292144562,210,3,17582,802,-1,25001,9,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":42606,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":821}]",unknown,MD,
1383292149741,210,3,17582,802,-1,25001,8,0,[],unknown,MD,
1383024096734,216,3,11971,660,-1,25001,,,,unknown,MD,
1383024108076,216,3,11971,660,-1,25001,,,,unknown,MD,
1383024126418,216,3,11971,660,-1,25001,,,,unknown,MD,
1383292310258,216,3,11971,660,-1,25001,13,0,[],unknown,MD,
1383292314445,216,3,11971,660,-1,25001,13,0,[],unknown,MD,
1382988423523,194,12,35307,7706,-1,25002,-1,2,"[[1e1a7952@5], [1e1a794d@-]]",unknown,DV,
1382988693523,191,12,35307,7706,-1,25002,-1,1,[[1e1a7abe@7]],unknown,DV,
1382989424811,1,1,31058,7706,-1,25002,-1,0,[],unknown,DV,
1382990420101,1,1,35307,7706,-1,25002,4,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":31058,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7706}]",unknown,DV,
1382990707548,1,1,35307,7706,-1,25002,3,0,[],unknown,DV,
1383231944159,140,9,60,7736,487,25002,22,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":62,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7736}]",unknown,DV,
1383231959756,140,9,60,7736,487,25002,20,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":62,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7736}]",unknown,DV,
1383231969188,140,9,60,7736,487,25002,21,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":60,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7736}]",unknown,DV,
1383323501736,84,8,10289457,7736,-1,25002,18,0,[],unknown,DV,
1383323507305,84,8,10289457,7736,-1,25002,19,1,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":492,""neighbor_cell_lac"":-1}]",unknown,DV,
1383323518936,84,8,10289457,7736,-1,25002,23,1,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":492,""neighbor_cell_lac"":-1}]",unknown,DV,
1383323627188,72,5,10351912,7736,483,25002,14,2,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":491,""neighbor_cell_lac"":-1},{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":492,""neighbor_cell_lac"":-1}]",unknown,DV,
1383323636228,72,5,10351912,7736,483,25002,18,2,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":491,""neighbor_cell_lac"":-1},{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":492,""neighbor_cell_lac"":-1}]",unknown,DV,
1383323641630,72,5,10351912,7736,483,25002,17,2,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":491,""neighbor_cell_lac"":-1},{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":492,""neighbor_cell_lac"":-1}]",unknown,DV,
1383323645791,72,5,10351912,7736,483,25002,15,2,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":491,""neighbor_cell_lac"":-1},{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":492,""neighbor_cell_lac"":-1}]",unknown,DV,
1383323654490,72,5,10351912,7736,483,25002,14,2,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":491,""neighbor_cell_lac"":-1},{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":492,""neighbor_cell_lac"":-1}]",unknown,DV,
1383323682711,72,5,10351912,7736,483,25002,14,0,[],unknown,DV,
1383323689529,72,5,10351912,7736,483,25002,4,0,[],unknown,DV,
1383323693680,72,5,10351912,7736,483,25002,0,0,[],unknown,DV,
1383323748277,73,5,10316643,7736,483,25002,17,0,[],unknown,DV,
1383323754300,73,5,10316643,7736,483,25002,13,0,[],unknown,DV,
1383323765839,73,5,10316643,7736,483,25002,12,0,[],unknown,DV,
1383323772859,73,5,10316643,7736,483,25002,12,0,[],unknown,DV,
1383323781423,73,5,10316643,7736,483,25002,12,0,[],unknown,DV,
1383323795548,73,5,10316643,7736,483,25002,13,0,[],unknown,DV,
1383323801478,73,5,10316643,7736,483,25002,3,0,[],unknown,DV,
1383323809229,73,5,370,7736,-1,25002,7,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":350,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7736}]",unknown,DV,
1383323832129,74,5,350,7736,-1,25002,19,0,[],unknown,DV,
1383323840528,74,5,350,7736,-1,25002,19,0,[],unknown,DV,
1383323851419,74,5,10289507,7736,497,25002,14,0,[],unknown,DV,
1383323860698,74,5,10289507,7736,497,25002,11,0,[],unknown,DV,
1383323866239,74,5,10289507,7736,497,25002,12,0,[],unknown,DV,
1383323883119,74,5,10289507,7736,497,25002,14,0,[],unknown,DV,
1383323892078,74,5,10289507,7736,497,25002,16,0,[],unknown,DV,
1383323898477,74,5,10289507,7736,497,25002,18,0,[],unknown,DV,
1383323904188,74,5,10289507,7736,497,25002,13,0,[],unknown,DV,
1383323911411,74,5,10289507,7736,497,25002,6,0,[],unknown,DV,
1383323929230,75,5,341,7736,-1,25002,4,0,[],unknown,DV,
1383323934440,75,5,341,7736,-1,25002,12,0,[],unknown,DV,
1383323939968,75,5,341,7736,-1,25002,22,0,[],unknown,DV,
1383323945970,75,5,341,7736,-1,25002,17,0,[],unknown,DV,
1383323960801,75,5,341,7736,-1,25002,12,0,[],unknown,DV,
1383323965338,75,5,341,7736,-1,25002,12,0,[],unknown,DV,
1383323971219,75,5,341,7736,-1,25002,12,0,[],unknown,DV,
1383323978678,75,5,341,7736,-1,25002,12,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":340,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7736}]",unknown,DV,
1383323985369,75,5,341,7736,-1,25002,14,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":340,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7736}]",unknown,DV,
1383323992269,75,5,341,7736,-1,25002,16,0,[],unknown,DV,
1383324003067,75,5,341,7736,-1,25002,18,0,[],unknown,DV,
1383324009518,75,5,341,7736,-1,25002,2,0,[],unknown,DV,
1383324014939,75,5,341,7736,-1,25002,2,0,[],unknown,DV,
1383324060449,76,5,10323355,7736,503,25002,16,0,[],unknown,DV,
1383324065098,76,5,10323355,7736,503,25002,9,0,[],unknown,DV,
1383324069360,76,5,10323355,7736,503,25002,15,0,[],unknown,DV,
1383324079099,76,5,10323355,7736,503,25002,12,0,[],unknown,DV,
1383324132803,76,5,10323355,7736,503,25002,28,0,[],unknown,DV,
1383324453105,13,1,10317223,7736,503,25002,14,0,[],unknown,DV,
1383324468485,13,1,10317223,7736,503,25002,12,0,[],unknown,DV,
1383324472705,13,1,10317223,7736,503,25002,13,0,[],unknown,DV,
1383324507176,13,1,10317223,7736,503,25002,10,0,[],unknown,DV,
1383324512905,13,1,10317223,7736,503,25002,13,0,[],unknown,DV,
1383324524245,13,1,290,7736,-1,25002,2,0,[],unknown,DV,
1383324529843,13,1,290,7736,-1,25002,17,0,[],unknown,DV,
1383324537867,13,1,290,7736,-1,25002,2,0,[],unknown,DV,
1383324597703,14,1,620,7736,-1,25002,99,0,[],unknown,DV,
1383324602306,14,1,620,7736,-1,25002,18,0,[],unknown,DV,
1383324606585,14,1,620,7736,-1,25002,27,0,[],unknown,DV,
1383324626815,14,1,620,7736,-1,25002,23,0,[],unknown,DV,
1383324632254,14,1,620,7736,-1,25002,21,0,[],unknown,DV,
1383324642105,14,1,620,7736,-1,25002,24,0,[],unknown,DV,
1383324651984,14,1,10289777,7736,497,25002,17,1,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":9,""neighbor_cell_lac"":-1}]",unknown,DV,
1383324656715,14,1,10289777,7736,497,25002,14,1,"[{""neighbor_network_type"":8,""neighbor_cell_cid"":-1,""neighbor_cell_psc"":9,""neighbor_cell_lac"":-1}]",unknown,DV,
1383324661153,14,1,10289777,7736,497,25002,7,0,[],unknown,DV,
1383324665315,14,1,10289777,7736,497,25002,5,0,[],unknown,DV,
1383324691123,15,1,600,7736,-1,25002,19,0,[],unknown,DV,
1383324695764,15,1,10289753,7736,498,25002,20,0,[],unknown,DV,
1383324701854,15,1,10289753,7736,498,25002,18,0,[],unknown,DV,
1383324707033,15,1,10289753,7736,498,25002,18,0,[],unknown,DV,
1383324718934,15,1,10289753,7736,498,25002,15,0,[],unknown,DV,
1383324726006,15,1,10289753,7736,498,25002,15,0,[],unknown,DV,
1383324732165,15,1,10289753,7736,498,25002,16,0,[],unknown,DV,
1383324742836,15,1,10289753,7736,498,25002,21,0,[],unknown,DV,
1383324747642,15,1,10289753,7736,498,25002,15,0,[],unknown,DV,
1383324753236,15,1,10289753,7736,498,25002,9,0,[],unknown,DV,
1383324758303,15,1,10289753,7736,498,25002,3,0,[],unknown,DV,
1383324763377,15,1,600,7736,-1,25002,17,0,[],unknown,DV,
1383324770245,16,1,600,7736,-1,25002,2,0,[],unknown,DV,
1383324778063,16,1,600,7736,-1,25002,2,0,[],unknown,DV,
1383324853518,16,1,10918,7700,-1,25002,20,3,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":12618,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":38517,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700},{""neighbor_network_type"":2,""neighbor_cell_cid"":34899,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":7700}]",unknown,DV,
